web-scraper-order,web-scraper-start-url,type,type-href,brand,brand-href,name,build_url,build_url-href,build,engine_url,engine_url-href,infos,gaz,info_engine,info_engine-href,stage,stage-href,power_stock,power_stage,power_gain,torque_stock,torque_stage,torque_gain
"1699822184-459","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T6
                                        285 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285","E85","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285#e85","285hp","325hp","+ 40hp","400Nm","425Nm","+ 25Nm"
"1699822187-460","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T6
                                        285 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285#stage2","285hp","325hp","+ 40hp","400Nm","425Nm","+ 25Nm"
"1699822190-461","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T6
                                        285 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t6-285#stage1","285hp","325hp","+ 40hp","400Nm","425Nm","+ 25Nm"
"1699822196-462","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180","E85","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180#e85","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822199-463","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180#stage2","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822202-464","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","T4
                                        180 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/t4-180#stage1","180hp","195hp","+ 15hp","240Nm","330Nm","+ 90Nm"
"1699822208-465","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        230 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230","E85+","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230#e85plus","230hp","260hp","+ 30hp","320Nm","380Nm","+ 60Nm"
"1699822211-466","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        230 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230","E85","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230#e85","230hp","260hp","+ 30hp","320Nm","380Nm","+ 60Nm"
"1699822214-467","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        230 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230#stage2","230hp","260hp","+ 30hp","320Nm","380Nm","+ 60Nm"
"1699822217-468","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        230 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-230#stage1","230hp","260hp","+ 30hp","320Nm","380Nm","+ 60Nm"
"1699822223-469","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        200 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200","E85+","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200#e85plus","200hp","260hp","+ 60hp","300Nm","400Nm","+ 100Nm"
"1699822226-470","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        200 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200","E85","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200#e85","200hp","260hp","+ 60hp","300Nm","400Nm","+ 100Nm"
"1699822229-471","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        200 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200","Stage 2","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200#stage2","200hp","260hp","+ 60hp","300Nm","400Nm","+ 100Nm"
"1699822232-472","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","V70","https://www.olsx.lu/en/chiptuning/volvo/v70","V70","2007","https://www.olsx.lu/en/chiptuning/volvo/v70/2007","","Diesel","2.5 T
                                        200 hp","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200","Stage 1","https://www.olsx.lu/en/chiptuning/volvo/v70/2007/2.5-t-200#stage1","200hp","260hp","+ 60hp","300Nm","400Nm","+ 100Nm"
